Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	Mguttatus<58>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
1853	2	2	2	2	1	2	1	2	2	2	2	0	2	2	1	2	0	1	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	1	2	2	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
33950	2	2	2	2	3	2	1	2	2	2	2	2	2	2	0	1	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	1	1	1	2	2	2	1	1	2	2	2	2	1	2	1
1072	1	2	2	2	1	2	3	1	2	2	1	1	2	2	1	3	1	0	2	1	1	1	1	2	2	2	2	5	2	2	2	1	2	1	1	2	2	2	2	1	1	1	1	2	3	5	2	1	2	1	2	2	1	2	3	2	2	2	1	2
15536	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2
9040	0	2	4	1	0	1	2	1	1	2	1	2	1	2	2	0	2	0	4	2	2	2	1	0	1	2	1	3	1	3	3	2	3	2	1	2	2	1	3	2	1	3	2	3	1	0	3	0	1	1	2	3	2	2	1	2	1	4	1	3
24531	0	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	2	3	3	0	3	2	1	1	2	2	3	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	2	1	2	2	2	3	2	2	2	2
40245	1	2	0	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
16059	2	2	1	2	1	2	1	2	2	2	2	2	2	2	1	0	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
17406	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2
15418	2	2	3	2	1	2	2	1	2	2	1	1	2	2	1	2	2	3	2	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	2	3	1	2	2	2	2	1	1	1
30841	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	2	1	1	1
3060	1	0	3	0	0	2	4	2	1	0	3	1	0	0	2	1	0	0	5	2	5	2	3	0	2	1	8	0	2	1	3	2	4	2	2	1	2	1	4	3	1	4	0	4	1	0	2	0	1	0	1	0	2	2	0	5	1	3	4	2
1343	2	2	1	2	0	2	3	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	3	1	2	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2
33507	2	2	1	2	1	2	0	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2
23400	1	2	2	2	1	2	0	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	3	1	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
17612	1	2	2	1	0	2	0	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	2	1	1	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2
20060	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	4	2	1	2	3	3	1	2	2	2	2	1	1	2	2	2	2	1	2	1
35679	1	1	1	3	1	2	1	3	1	1	4	3	1	1	1	1	1	1	1	3	1	1	5	1	1	1	1	1	1	0	1	3	1	3	3	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	6	1
32240	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	4	2	1	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	0	2	2	2	2	2	1	2	2	2	1	2	2	0	2
31288	2	1	1	2	1	2	1	2	2	1	2	2	1	1	2	2	1	3	1	2	0	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2	2
31352	2	2	2	0	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
12037	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	3	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2
27133	1	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	1	2	2
27428	2	2	2	1	0	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
11257	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1	1	2	5	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	1	1	2	2	1	2	1	3	2	2	2	1	2	2	2	2	2	2	2
35560	1	2	1	1	1	2	1	2	2	2	2	3	2	2	2	1	1	3	1	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2
22598	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2
25180	1	2	2	1	3	2	1	1	2	1	1	1	2	2	2	1	1	6	2	1	1	2	1	3	2	2	1	1	2	1	2	1	1	1	1	2	2	4	2	1	2	1	1	2	4	2	2	2	4	1	2	3	2	2	2	1	2	2	1	2
20140	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2
11144	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	1	0	2	1	2	2	2	2	2	2	2	1	2	2	2	2
5432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	8	21	1	1	2	1	1	1	1	1	1	1	1	1	1	1
35503	1	2	2	1	2	2	3	2	2	2	2	0	2	2	1	2	2	3	2	1	1	2	0	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	3	2	2	2	3	2	1	1	3	2	2	2	1	2	2	2	2	1	1	1
38155	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	3	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2
11988	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	3	1	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2
23770	2	2	1	2	1	2	1	2	2	1	2	2	2	2	2	1	1	2	1	3	1	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
35764	1	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	2
29267	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	1	1	2	2	1	2	2	1	2	2	2	2	1	2	1
4390	0	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	4	1	1	1	2	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	3	1	2	2	1	2	1	3	2	1	1	3	2	2	1	1	2	2	1	2	1	2	1
32818	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
43127	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	0	1	1	2	2	2	2	1	2	2	2	2	1	1	1
1583	1	2	2	2	1	2	2	1	2	2	1	1	2	2	1	2	2	4	2	1	2	2	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	1	0	1	1	2	2	2	2	1	2	2	2	2	1	1	2
39371	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	1	3	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2
33475	2	2	1	2	1	2	1	2	2	2	2	1	2	2	1	2	3	1	2	1	3	1	2	2	2	2	1	1	2	1	2	1	2	1	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2
40698	2	2	1	2	0	2	2	1	2	2	1	1	2	2	2	2	1	0	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2
8490	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	3	2
25129	2	2	2	1	0	2	1	2	2	2	2	1	2	2	2	2	3	1	1	1	1	3	2	1	2	2	2	2	2	2	2	1	1	1	1	3	3	1	1	1	1	1	2	1	1	0	3	3	1	2	2	1	3	3	2	1	2	3	1	3
20419	1	2	1	2	1	2	1	2	2	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
11699	1	2	2	2	2	2	1	1	2	2	1	1	2	2	2	3	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2
24146	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2
41036	1	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
17755	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
33293	1	2	2	3	1	2	3	2	2	2	2	2	1	2	1	1	1	2	4	1	2	0	1	1	2	2	1	2	2	2	2	2	2	2	2	3	2	2	3	3	2	2	1	2	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2
39428	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
39348	2	2	2	2	1	2	2	2	2	2	2	0	2	2	2	1	2	1	2	0	2	2	2	2	2	2	1	3	2	1	2	0	2	0	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
22355	2	2	1	1	1	2	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
37197	3	2	1	3	0	2	1	2	2	2	2	1	2	2	3	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	1	2	2	1	1	1	1	0	2	1	2	2	1	2	2	2	2	1	2	3	2	2
15743	2	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	3	2	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	3	2	1	2	1	1	2	3	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2
28866	1	2	1	2	3	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	1	2	3	2	1	2	2	2	2	2	2	1	2	2	2	0	2	1
7040	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	2	1	2
25485	1	2	1	2	1	2	0	2	2	1	2	2	2	2	2	1	0	1	1	2	1	2	2	2	2	2	1	1	2	1	1	2	1	2	2	3	2	2	1	2	3	1	1	1	2	1	2	2	2	3	1	2	2	2	2	1	2	2	2	2
15429	1	2	1	2	3	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	3	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
35071	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	1	2	0	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2
12440	1	2	2	1	2	2	1	2	2	1	2	2	2	2	2	1	1	4	2	1	1	2	2	3	2	2	2	1	2	2	2	2	2	2	2	1	2	3	2	2	1	2	1	2	3	1	2	2	3	2	2	1	2	2	2	2	2	1	2	2
42197	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2
32007	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1
24514	1	1	0	3	1	2	2	2	2	2	2	3	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	4	2
23698	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	4	2	1	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	1	2	3	1	2	1	3	2	2	1	2	2	2	2	2	2	2	2
36176	2	2	3	1	1	2	2	2	2	2	2	1	2	2	1	0	0	2	1	2	2	2	1	2	2	2	3	2	2	0	2	2	3	2	2	3	2	2	2	1	2	4	2	2	2	1	2	1	2	0	2	1	1	2	2	3	2	3	2	2
39671	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2
33995	2	2	2	2	1	2	0	2	2	1	2	1	2	2	2	3	1	2	2	2	1	2	0	2	2	2	3	1	2	1	2	2	3	2	2	2	2	2	2	2	2	3	1	2	2	1	2	2	2	2	2	1	2	2	2	3	2	2	2	2
34284	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	0	2	2	1	1	0	1	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	1	2	1	2	2	3	4	1	2	2	2	2	2	2	1	2	2	2	1	2	1
19322	2	2	2	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	0	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
39799	2	2	0	1	1	2	1	2	2	2	2	1	2	2	2	1	2	3	2	1	2	2	0	1	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
30030	1	1	4	1	1	1	4	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	3	2	1	1	3	1	3	1	1	1	1	1	3	1	2	2	1	3	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1
20714	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
41794	2	2	1	1	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	1	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	1	1	2	2	2	2	2	2	2
23165	1	2	2	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	3	3	1	1	2	3	2	2	1	1	2	2	2	1	2	1
20710	3	2	1	1	0	2	1	2	2	1	2	1	2	2	2	1	1	3	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2
25608	2	2	1	1	0	2	2	2	2	2	2	1	2	2	2	2	2	1	2	3	1	0	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2	3	2	2	2	2	2	2	2	2	2	2	2	2
15376	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
42171	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
25851	1	2	2	2	3	2	2	2	2	1	2	3	2	2	1	2	2	2	2	1	2	1	3	1	2	2	1	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	4	3	1	1	2	2	2	1	1	1	2	2	2	1	1	1
38750	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1
25460	2	2	2	2	0	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
3634	2	2	1	1	1	2	0	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
39825	1	2	1	0	1	2	2	2	2	2	2	3	2	2	0	2	1	2	1	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	2	2	3	2	2	1	2	2	2	2	1	2	2	2	2
30774	2	2	1	2	0	2	2	2	2	2	2	3	2	2	3	3	1	0	1	3	2	1	3	2	2	2	0	2	2	0	1	3	1	3	2	1	1	2	1	3	1	1	3	1	1	0	1	2	2	1	1	2	2	1	2	1	2	1	0	1
25621	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	1	2
6562	2	2	1	1	1	2	1	2	2	2	2	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
42216	2	2	2	2	1	2	2	2	2	2	2	3	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2
29802	1	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	3	3	2	1	1	1	2	2	2	2	2	2	2	0	2	1	2	1	2	1	2	2	2	1	2	2	1	2	2	1	2	3	2	1	2	1	2	2	3	2	2	2	1	2
5681	1	2	2	2	1	2	2	2	2	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2
29837	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
30847	1	2	2	2	1	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
14350	2	2	1	1	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	1	2	0	2	1	2	2	2	2	2	4	2	2
40811	2	2	1	2	2	2	2	2	2	1	2	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2
38954	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	4	1	1	0	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	1	2	2	1	1	1	3	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2
26610	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
43434	2	2	1	0	1	2	2	2	2	1	2	1	2	2	2	1	2	3	2	2	1	3	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
27675	2	2	2	1	1	2	2	1	2	2	1	1	2	2	2	2	2	3	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	3	2	2	2	1	2	2	2	2	2	2	1	2
5013	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2
15599	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2
37352	0	2	1	1	2	2	1	2	2	2	2	2	2	2	3	2	1	3	1	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	2	2	1	2	2	3	2
14453	1	2	2	1	2	2	1	2	2	2	2	2	1	2	1	1	2	3	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	1	2	2
25931	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	0	2	2	2	2	2	2	1	2
30136	4	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	2	0	4	1	1	3	1	1	1	2	3	1	2	1	2	2	3	3	2	1	1	1	0	1	1	2	1	3	4	2	1	1	1	3	3	1	1	2	4	2	3
9969	1	2	1	2	1	2	0	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2
7765	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	0	3	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	1	1	1	2	2	3	1	2	1	2	2	2	1	2	2	2	1	2	2	2	2
2909	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2
36497	1	2	2	1	1	2	2	2	2	2	2	1	2	2	2	0	2	4	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	3	2	1	2	2	1	2	2	3	1	2	1	2	2	2	2	2	2	1	2
